
 Intel(r) Performance Counter Monitor V2.1 (2012-05-31 14:40:57 +0200 ID=2d18fd5)

 Copyright (c) 2009-2012 Intel Corporation

Num (logical) cores: 3
Num sockets: 2
Threads per core: 1
Core PMU (perfmon) version: 3
Number of core PMU generic (programmable) counters: 8
Width of generic (programmable) counters: 48 bits
Number of core PMU fixed counters: 3
Width of fixed counters: 48 bits
Nominal core frequency: 2300000000 Hz
Number of PCM instances: 3

Detected processor(s) with Intel(r) microarchitecture codename Sandy Bridge-EP/Jaketown

System;;;;;;;;;;;;;;;;;;;;;;;;System Core C-States;;;;System Pack C-States;;;;;;Socket0;;;;;;;;;;;;;Socket1;;;;;;;;;;;;;SKT0dataIn;;SKT0dataIn (percent);;SKT1dataIn;;SKT1dataIn (percent);;SKT0trafficOut;;SKT0trafficOut (percent);;SKT1trafficOut;;SKT1trafficOut (percent);;SKT0 Core C-State;;;;SKT0 Package C-State;;;;SKT1 Core C-State;;;;SKT1 Package C-State;;;;Proc Energy (Joules);;DRAM Energy (Joules);;Core0 (Socket 0);;;;;;;;;;;;;;;Core1 (Socket 1);;;;;;;;;;;;;;;Core2 (Socket 0);;;;;;;;;;;;;;;
Date;Time;EXEC;IPC;FREQ;AFREQ;L3MISS;L2MISS;L3HIT;L2HIT;L3CLK;L2CLK;READ;WRITE;INST;ACYC;TIME(ticks);PhysIPC;PhysIPC%;INSTnom;INSTnom%;TotalQPIin;QPItoMC;TotalQPIout;C0res%;C3res%;C6res%;C7res%;C2res%;C3res%;C6res%;C7res%;Proc Energy (Joules);DRAM Energy (Joules);EXEC;IPC;FREQ;AFREQ;L3MISS;L2MISS;L3HIT;L2HIT;L3CLK;L2CLK;READ;WRITE;TEMP;EXEC;IPC;FREQ;AFREQ;L3MISS;L2MISS;L3HIT;L2HIT;L3CLK;L2CLK;READ;WRITE;TEMP;QPI0;QPI1;QPI0;QPI1;QPI0;QPI1;QPI0;QPI1;QPI0;QPI1;QPI0;QPI1;QPI0;QPI1;QPI0;QPI1;C0res%;C3res%;C6res%;C7res%;C2res%;C3res%;C6res%;C7res%;C0res%;C3res%;C6res%;C7res%;C2res%;C3res%;C6res%;C7res%;SKT0;SKT1;SKT0;SKT1;EXEC;IPC;FREQ;AFREQ;L3MISS;L2MISS;L3HIT;L2HIT;L3CLK;L2CLK;C0res%;C3res%;C6res%;C7res%;TEMP;FFREQ;EXEC;IPC;FREQ;AFREQ;L3MISS;L2MISS;L3HIT;L2HIT;L3CLK;L2CLK;C0res%;C3res%;C6res%;C7res%;TEMP;FFREQ;EXEC;IPC;FREQ;AFREQ;L3MISS;L2MISS;L3HIT;L2HIT;L3CLK;L2CLK;C0res%;C3res%;C6res%;C7res%;TEMP;FFREQ;
2017-5-4;10:2:55;0.474;1.39;0.34;1;19.2;20.7;0.0731;0.294;1.54;0.0237;0;0;3.12e+03;2.24e+03;2.19e+03;1.39;34.8;0.474;11.9;0;-nan;0;34;0;0;0;0;0;0;0;54.7;7.16;0.00634;0.59;0.0108;1;0.0169;0.0775;0.782;0.62;0.0643;0.0509;0;0;48;1.41;1.41;1;1;19.2;20.6;0.0704;0.292;1.57;0.0231;0;0;51;0;0;-2147483648%;-2147483648%;0;0;-2147483648%;-2147483648%;8.8e+12;8.8e+12;-2147483648%;-2147483648%;8.8e+12;8.8e+12;-2147483648%;-2147483648%;1.08;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;25.8;28.9;2.76 ;4.4 ;0.0102;0.585;0.0174;1;0.0048;0.0585;0.918;0.647;0.0227;0.0533;1.74;0;0;0;48;2300000;1.41;1.41;1;1;19.2;20.6;0.0704;0.292;1.57;0.0231;100;0;0;0;54;2300000;0.00252;0.611;0.00413;1;0.0121;0.019;0.365;0.501;0.24;0.041;0.413;0;0;0;55;2300000;
2017-5-4;10:2:56;0.361;1.06;0.34;1;32.8;33.3;0.0152;0.114;2.64;0.00806;0;0;2.38e+03;2.24e+03;2.19e+03;1.06;26.6;0.361;9.03;0;-nan;0;34;0;0;0;0;0;0;0;54.4;7.08;0.00612;0.601;0.0102;1;0.00853;0.0681;0.875;0.645;0.0343;0.0526;0;0;48;1.07;1.07;1;1;32.8;33.2;0.0135;0.112;2.69;0.00715;0;0;51;0;0;-2147483648%;-2147483648%;0;0;-2147483648%;-2147483648%;8.8e+12;8.8e+12;-2147483648%;-2147483648%;8.8e+12;8.8e+12;-2147483648%;-2147483648%;1.02;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;25.8;28.5;2.78 ;4.3 ;0.00999;0.59;0.017;1;0.00217;0.0555;0.961;0.657;0.0105;0.0541;1.7;0;0;0;48;2300000;1.07;1.07;1;1;32.8;33.2;0.0135;0.112;2.69;0.00715;100;0;0;0;54;2300000;0.00225;0.656;0.00344;1;0.00636;0.0125;0.493;0.58;0.152;0.0451;0.344;0;0;0;55;2300000;
2017-5-4;10:2:57;0.387;1.14;0.34;1;31;31.5;0.0181;0.124;2.49;0.00906;0;0;2.55e+03;2.24e+03;2.19e+03;1.14;28.4;0.387;9.68;0;-nan;0;34;0;0;0;0;0;0;0;54.4;7.11;0.00636;0.599;0.0106;1;0.0122;0.0727;0.832;0.635;0.0472;0.0515;0;0;48;1.15;1.15;1;1;31;31.5;0.0162;0.122;2.54;0.00816;0;0;51;0;0;-2147483648%;-2147483648%;0;0;-2147483648%;-2147483648%;8.8e+12;8.8e+12;-2147483648%;-2147483648%;8.8e+12;8.8e+12;-2147483648%;-2147483648%;1.06;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;25.8;28.6;2.77 ;4.34 ;0.0101;0.588;0.0172;1;0.00408;0.0581;0.93;0.649;0.0194;0.054;1.72;0;0;0;48;2300000;1.15;1.15;1;1;31;31.5;0.0162;0.122;2.54;0.00816;100;0;0;0;54;2300000;0.00258;0.648;0.00399;1;0.00814;0.0146;0.441;0.566;0.168;0.0406;0.399;0;0;0;55;2300000;
2017-5-4;10:2:58;0.392;1.15;0.34;1;31.3;31.9;0.0176;0.122;2.52;0.00887;0;0;2.58e+03;2.24e+03;2.19e+03;1.15;28.8;0.392;9.79;0;-nan;0;34;0;0;0;0;0;0;0;54.4;7.11;0.00634;0.602;0.0105;1;0.0121;0.072;0.831;0.637;0.0473;0.0515;0;0;48;1.16;1.16;1;1;31.3;31.8;0.0157;0.119;2.57;0.00797;0;0;51;0;0;-2147483648%;-2147483648%;0;0;-2147483648%;-2147483648%;8.8e+12;8.8e+12;-2147483648%;-2147483648%;8.8e+12;8.8e+12;-2147483648%;-2147483648%;1.05;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;25.8;28.6;2.77 ;4.34 ;0.0101;0.591;0.0171;1;0.00444;0.0585;0.924;0.648;0.0213;0.0544;1.71;0;0;0;48;2300000;1.16;1.16;1;1;31.3;31.8;0.0157;0.119;2.57;0.00797;100;0;0;0;53;2300000;0.00254;0.649;0.00392;1;0.0077;0.0136;0.432;0.581;0.161;0.0388;0.392;0;0;0;56;2300000;
2017-5-4;10:2:59;0.401;1.18;0.34;1;31.8;32.4;0.0178;0.12;2.55;0.00915;0;0;2.64e+03;2.24e+03;2.19e+03;1.18;29.5;0.401;10;0;-nan;0;34;0;0;0;0;0;0;0;54.4;7.07;0.00632;0.598;0.0106;1;0.0116;0.0717;0.839;0.64;0.0449;0.0516;0;0;48;1.19;1.19;1;1;31.8;32.3;0.016;0.117;2.61;0.00825;0;0;51;0;0;-2147483648%;-2147483648%;0;0;-2147483648%;-2147483648%;8.8e+12;8.8e+12;-2147483648%;-2147483648%;8.8e+12;8.8e+12;-2147483648%;-2147483648%;1.06;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;25.8;28.6;2.77 ;4.3 ;0.0101;0.587;0.0171;1;0.00338;0.0569;0.941;0.65;0.0162;0.054;1.71;0;0;0;48;2300000;1.19;1.19;1;1;31.8;32.3;0.016;0.117;2.61;0.00825;100;0;0;0;53;2300000;0.00258;0.645;0.004;1;0.00818;0.0148;0.449;0.6;0.168;0.0411;0.4;0;0;0;56;2300000;
2017-5-4;10:3:0;0.384;1.13;0.341;1;32.2;32.7;0.0166;0.105;2.58;0.00858;0;0;2.53e+03;2.24e+03;2.19e+03;1.13;28.2;0.384;9.6;0;-nan;0;34.1;0;0;0;0;0;0;0;54.4;7.08;0.00652;0.592;0.011;1;0.0202;0.0809;0.751;0.616;0.0752;0.0502;0;0;48;1.14;1.14;1;1;32.1;32.6;0.0147;0.103;2.64;0.00767;0;0;51;0;0;-2147483648%;-2147483648%;0;0;-2147483648%;-2147483648%;8.8e+12;8.8e+12;-2147483648%;-2147483648%;8.8e+12;8.8e+12;-2147483648%;-2147483648%;1.1;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;25.8;28.5;2.78 ;4.3 ;0.0104;0.582;0.0178;1;0.0104;0.0642;0.837;0.627;0.0481;0.0523;1.78;0;0;0;48;2300000;1.14;1.14;1;1;32.1;32.6;0.0147;0.103;2.64;0.00767;100;0;0;0;54;2300000;0.00267;0.638;0.00419;1;0.00972;0.0167;0.417;0.567;0.19;0.0412;0.419;0;0;0;57;2300000;
2017-5-4;10:3:1;0.371;1.09;0.34;1;31.3;31.8;0.0171;0.113;2.52;0.00864;0;0;2.44e+03;2.24e+03;2.19e+03;1.09;27.3;0.371;9.28;0;-nan;0;34;0;0;0;0;0;0;0;54.4;7.11;0.00616;0.6;0.0103;1;0.00989;0.0697;0.858;0.639;0.0396;0.0524;0;0;48;1.1;1.1;1;1;31.3;31.8;0.0153;0.11;2.57;0.00774;0;0;52;0;0;-2147483648%;-2147483648%;0;0;-2147483648%;-2147483648%;8.8e+12;8.8e+12;-2147483648%;-2147483648%;8.8e+12;8.8e+12;-2147483648%;-2147483648%;1.03;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;25.8;28.6;2.77 ;4.35 ;0.01;0.589;0.017;1;0.00344;0.0571;0.94;0.65;0.0166;0.054;1.7;0;0;0;48;2300000;1.1;1.1;1;1;31.3;31.8;0.0153;0.11;2.57;0.00774;100;0;0;0;53;2300000;0.00227;0.655;0.00347;1;0.00646;0.0127;0.49;0.576;0.153;0.0445;0.347;0;0;0;56;2300000;
2017-5-4;10:3:2;0.392;1.15;0.34;1;31.6;32.1;0.0179;0.115;2.54;0.0091;0;0;2.58e+03;2.24e+03;2.19e+03;1.15;28.8;0.392;9.8;0;-nan;0;34;0;0;0;0;0;0;0;54.5;7.1;0.00627;0.6;0.0105;1;0.0117;0.0713;0.835;0.64;0.0461;0.0514;0;0;48;1.16;1.16;1;1;31.5;32.1;0.0161;0.112;2.59;0.00822;0;0;51;0;0;-2147483648%;-2147483648%;0;0;-2147483648%;-2147483648%;8.8e+12;8.8e+12;-2147483648%;-2147483648%;8.8e+12;8.8e+12;-2147483648%;-2147483648%;1.05;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;25.8;28.6;2.77 ;4.33 ;0.0101;0.592;0.017;1;0.00352;0.0566;0.938;0.654;0.017;0.0537;1.7;0;0;0;48;2300000;1.16;1.16;1;1;31.5;32.1;0.0161;0.112;2.59;0.00821;100;0;0;0;54;2300000;0.00249;0.638;0.00391;1;0.00822;0.0146;0.438;0.572;0.173;0.0412;0.391;0;0;0;55;2300000;
2017-5-4;10:3:3;0.371;1.09;0.34;1;31.7;32.3;0.0178;0.117;2.55;0.00908;0;0;2.44e+03;2.24e+03;2.19e+03;1.09;27.3;0.371;9.27;0;-nan;0;34;0;0;0;0;0;0;0;54.5;7.15;0.00618;0.601;0.0103;1;0.00984;0.0699;0.859;0.639;0.0392;0.0525;0;0;48;1.1;1.1;1;1;31.7;32.2;0.0159;0.114;2.6;0.00819;0;0;52;0;0;-2147483648%;-2147483648%;0;0;-2147483648%;-2147483648%;8.8e+12;8.8e+12;-2147483648%;-2147483648%;8.8e+12;8.8e+12;-2147483648%;-2147483648%;1.03;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;25.8;28.7;2.77 ;4.37 ;0.0101;0.59;0.017;1;0.00326;0.0568;0.943;0.651;0.0157;0.0539;1.7;0;0;0;48;2300000;1.1;1.1;1;1;31.7;32.2;0.0159;0.114;2.6;0.00819;100;0;0;0;53;2300000;0.00232;0.654;0.00354;1;0.00658;0.0132;0.499;0.573;0.152;0.0455;0.354;0;0;0;56;2300000;
2017-5-4;10:3:4;0.385;1.13;0.34;1;32.1;32.6;0.0175;0.115;2.58;0.00904;0;0;2.53e+03;2.24e+03;2.19e+03;1.13;28.3;0.385;9.63;0;-nan;0;34;0;0;0;0;0;0;0;54.4;7.11;0.00623;0.603;0.0103;1;0.011;0.0699;0.843;0.643;0.0436;0.0515;0;0;47;1.14;1.14;1;1;32;32.6;0.0157;0.112;2.63;0.00816;0;0;51;0;0;-2147483648%;-2147483648%;0;0;-2147483648%;-2147483648%;8.8e+12;8.8e+12;-2147483648%;-2147483648%;8.8e+12;8.8e+12;-2147483648%;-2147483648%;1.03;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;25.8;28.6;2.76 ;4.36 ;0.0101;0.593;0.017;1;0.00421;0.0573;0.927;0.653;0.0203;0.0537;1.7;0;0;0;47;2300000;1.14;1.14;1;1;32;32.6;0.0157;0.112;2.63;0.00816;100;0;0;0;54;2300000;0.00239;0.654;0.00365;1;0.00674;0.0127;0.468;0.585;0.151;0.0415;0.365;0;0;0;56;2300000;
2017-5-4;10:3:5;0.398;1.17;0.34;1;31.4;32;0.018;0.121;2.53;0.00911;0;0;2.62e+03;2.24e+03;2.19e+03;1.17;29.2;0.398;9.94;0;-nan;0;34;0;0;0;0;0;0;0;54.5;7.21;0.00624;0.6;0.0104;1;0.0114;0.0712;0.84;0.639;0.045;0.0519;0;0;47;1.18;1.18;1;1;31.4;31.9;0.0161;0.118;2.58;0.00821;0;0;52;0;0;-2147483648%;-2147483648%;0;0;-2147483648%;-2147483648%;8.8e+12;8.8e+12;-2147483648%;-2147483648%;8.8e+12;8.8e+12;-2147483648%;-2147483648%;1.04;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;25.8;28.7;2.78 ;4.43 ;0.0101;0.589;0.0171;1;0.00443;0.0576;0.923;0.651;0.0213;0.0535;1.71;0;0;0;47;2300000;1.18;1.18;1;1;31.4;31.9;0.0161;0.118;2.58;0.00821;100;0;0;0;54;2300000;0.00241;0.651;0.0037;1;0.00696;0.0136;0.49;0.577;0.154;0.0447;0.371;0;0;0;56;2300000;
2017-5-4;10:3:6;0.373;1.1;0.34;1;29.6;30.1;0.0165;0.118;2.38;0.00788;0;0;2.45e+03;2.24e+03;2.19e+03;1.1;27.4;0.373;9.32;0;-nan;0;34;0;0;0;0;0;0;0;54.2;7.02;0.00621;0.6;0.0103;1;0.0108;0.0699;0.846;0.644;0.0427;0.0517;0;0;48;1.11;1.11;1;1;29.6;30.1;0.0145;0.115;2.43;0.00698;0;0;51;0;0;-2147483648%;-2147483648%;0;0;-2147483648%;-2147483648%;8.8e+12;8.8e+12;-2147483648%;-2147483648%;8.8e+12;8.8e+12;-2147483648%;-2147483648%;1.03;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;25.8;28.4;2.77 ;4.25 ;0.0101;0.59;0.017;1;0.00393;0.0569;0.931;0.656;0.0189;0.0534;1.7;0;0;0;48;2300000;1.11;1.11;1;1;29.6;30.1;0.0145;0.115;2.43;0.00698;100;0;0;0;54;2300000;0.00235;0.647;0.00364;1;0.00684;0.0131;0.476;0.58;0.154;0.0434;0.364;0;0;0;55;2300000;
2017-5-4;10:3:7;0.359;1.05;0.34;1;32.3;32.8;0.0147;0.11;2.59;0.00764;0;0;2.36e+03;2.24e+03;2.19e+03;1.05;26.4;0.359;8.97;0;-nan;0;34;0;0;0;0;0;0;0;54.3;7.09;0.00632;0.601;0.0105;1;0.0122;0.0718;0.83;0.637;0.0477;0.0513;0;0;47;1.06;1.06;1;1;32.3;32.7;0.0129;0.107;2.65;0.00673;0;0;51;0;0;-2147483648%;-2147483648%;0;0;-2147483648%;-2147483648%;8.8e+12;8.8e+12;-2147483648%;-2147483648%;8.8e+12;8.8e+12;-2147483648%;-2147483648%;1.05;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;25.8;28.5;2.77 ;4.32 ;0.01;0.59;0.017;1;0.00376;0.0565;0.933;0.654;0.0182;0.0536;1.7;0;0;0;47;2300000;1.06;1.06;1;1;32.3;32.7;0.0129;0.107;2.65;0.00673;100;0;0;0;55;2300000;0.00262;0.645;0.00406;1;0.00846;0.0153;0.449;0.556;0.171;0.0417;0.406;0;0;0;56;2300000;
2017-5-4;10:3:8;0.379;1.11;0.34;1;31.6;32.1;0.0166;0.118;2.54;0.00846;0;0;2.5e+03;2.24e+03;2.19e+03;1.11;27.9;0.379;9.48;0;-nan;0;34;0;0;0;0;0;0;0;54.3;7.08;0.00636;0.602;0.0106;1;0.0142;0.0731;0.805;0.634;0.0552;0.0505;0;0;48;1.12;1.13;1;1;31.5;32;0.0148;0.116;2.59;0.00757;0;0;51;0;0;-2147483648%;-2147483648%;0;0;-2147483648%;-2147483648%;8.8e+12;8.8e+12;-2147483648%;-2147483648%;8.8e+12;8.8e+12;-2147483648%;-2147483648%;1.06;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;25.8;28.5;2.77 ;4.31 ;0.0102;0.593;0.0172;1;0.006;0.0587;0.898;0.646;0.0286;0.053;1.72;0;0;0;48;2300000;1.12;1.13;1;1;31.5;32;0.0148;0.116;2.59;0.00757;100;0;0;0;54;2300000;0.00254;0.642;0.00395;1;0.00822;0.0144;0.427;0.575;0.171;0.0397;0.395;0;0;0;55;2300000;
2017-5-4;10:3:9;0.379;1.11;0.34;1;30.9;31.5;0.0185;0.123;2.49;0.00926;0;0;2.49e+03;2.24e+03;2.19e+03;1.11;27.8;0.379;9.47;0;-nan;0;34;0;0;0;0;0;0;0;54.3;7.12;0.00623;0.6;0.0104;1;0.0117;0.0711;0.835;0.637;0.0463;0.0517;0;0;48;1.12;1.12;1;1;30.9;31.5;0.0167;0.12;2.54;0.00837;0;0;52;0;0;-2147483648%;-2147483648%;0;0;-2147483648%;-2147483648%;8.8e+12;8.8e+12;-2147483648%;-2147483648%;8.8e+12;8.8e+12;-2147483648%;-2147483648%;1.04;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;25.8;28.6;2.77 ;4.35 ;0.0101;0.589;0.0171;1;0.00463;0.0578;0.92;0.648;0.0222;0.0536;1.71;0;0;0;48;2300000;1.12;1.12;1;1;30.9;31.5;0.0167;0.12;2.54;0.00837;100;0;0;0;54;2300000;0.00239;0.651;0.00368;1;0.00708;0.0133;0.468;0.581;0.158;0.0427;0.368;0;0;0;55;2300000;
2017-5-4;10:3:10;0.379;1.11;0.34;1;32.1;32.7;0.016;0.118;2.59;0.00828;0;0;2.49e+03;2.24e+03;2.19e+03;1.11;27.8;0.379;9.47;0;-nan;0;34;0;0;0;0;0;0;0;54.4;7.11;0.00615;0.603;0.0102;1;0.0107;0.0707;0.849;0.641;0.043;0.0528;0;0;49;1.12;1.12;1;1;32.1;32.6;0.0142;0.115;2.64;0.00737;0;0;51;0;0;-2147483648%;-2147483648%;0;0;-2147483648%;-2147483648%;8.8e+12;8.8e+12;-2147483648%;-2147483648%;8.8e+12;8.8e+12;-2147483648%;-2147483648%;1.02;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;25.8;28.6;2.77 ;4.33 ;0.0102;0.592;0.0173;1;0.00572;0.0594;0.904;0.647;0.0272;0.0533;1.73;0;0;0;49;2300000;1.12;1.12;1;1;32.1;32.6;0.0142;0.115;2.64;0.00737;100;0;0;0;54;2300000;0.00209;0.664;0.00314;1;0.00496;0.0113;0.561;0.606;0.129;0.05;0.314;0;0;0;55;2300000;
2017-5-4;10:3:11;0.395;1.16;0.34;1;32;32.5;0.0167;0.111;2.57;0.00864;0;0;2.6e+03;2.24e+03;2.19e+03;1.16;29;0.395;9.87;0;-nan;0;34;0;0;0;0;0;0;0;54.3;7.05;0.00623;0.604;0.0103;1;0.0127;0.0709;0.821;0.631;0.0505;0.0512;0;0;49;1.17;1.17;1;1;32;32.4;0.015;0.109;2.62;0.00776;0;0;52;0;0;-2147483648%;-2147483648%;0;0;-2147483648%;-2147483648%;8.8e+12;8.8e+12;-2147483648%;-2147483648%;8.8e+12;8.8e+12;-2147483648%;-2147483648%;1.03;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;25.8;28.6;2.76 ;4.3 ;0.00995;0.593;0.0168;1;0.00512;0.0568;0.91;0.645;0.0251;0.0533;1.68;0;0;0;49;2300000;1.17;1.17;1;1;32;32.4;0.015;0.109;2.62;0.00776;100;0;0;0;55;2300000;0.00251;0.65;0.00387;1;0.00758;0.014;0.459;0.563;0.161;0.0417;0.387;0;0;0;56;2300000;
2017-5-4;10:3:12;0.392;1.15;0.34;1;31.6;32.2;0.0174;0.122;2.55;0.00887;0;0;2.58e+03;2.24e+03;2.19e+03;1.15;28.8;0.392;9.79;0;-nan;0;34;0;0;0;0;0;0;0;54.4;7.15;0.00611;0.602;0.0101;1;0.0143;0.0718;0.801;0.63;0.0576;0.0512;0;0;49;1.16;1.16;1;1;31.6;32.1;0.0156;0.12;2.6;0.00801;0;0;51;0;0;-2147483648%;-2147483648%;0;0;-2147483648%;-2147483648%;8.8e+12;8.8e+12;-2147483648%;-2147483648%;8.8e+12;8.8e+12;-2147483648%;-2147483648%;1.01;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;25.8;28.6;2.77 ;4.37 ;0.00996;0.591;0.0168;1;0.00792;0.0595;0.867;0.64;0.0386;0.0527;1.68;0;0;0;49;2300000;1.16;1.16;1;1;31.6;32.1;0.0156;0.12;2.6;0.00801;100;0;0;0;54;2300000;0.00225;0.656;0.00344;1;0.00634;0.0122;0.481;0.577;0.151;0.0438;0.344;0;0;0;56;2300000;
2017-5-4;10:3:13;0.406;1.19;0.34;1;31.7;32.3;0.0169;0.0935;2.55;0.00864;0;0;2.67e+03;2.24e+03;2.19e+03;1.19;29.9;0.406;10.2;0;-nan;0;34;0;0;0;0;0;0;0;54.4;7.1;0.00621;0.599;0.0104;1;0.0162;0.0753;0.785;0.625;0.0641;0.0513;0;0;48;1.21;1.21;1;1;31.7;32.2;0.0151;0.0904;2.6;0.00776;0;0;52;0;0;-2147483648%;-2147483648%;0;0;-2147483648%;-2147483648%;8.8e+12;8.8e+12;-2147483648%;-2147483648%;8.8e+12;8.8e+12;-2147483648%;-2147483648%;1.04;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;25.8;28.6;2.77 ;4.33 ;0.01;0.589;0.017;1;0.00795;0.0605;0.869;0.638;0.0383;0.0531;1.7;0;0;0;48;2300000;1.21;1.21;1;1;31.7;32.2;0.0151;0.0904;2.6;0.00776;100;0;0;0;54;2300000;0.00241;0.645;0.00374;1;0.00826;0.0148;0.441;0.558;0.181;0.0433;0.374;0;0;0;55;2300000;
2017-5-4;10:3:14;0.391;1.15;0.341;1;31.2;31.7;0.0157;0.103;2.5;0.00791;0;0;2.57e+03;2.24e+03;2.19e+03;1.15;28.7;0.391;9.78;0;-nan;0;34.1;0;0;0;0;0;0;0;54.3;7.1;0.00742;0.659;0.0113;1;0.0198;0.0807;0.755;0.628;0.0721;0.0487;0;0;48;1.16;1.16;1;1;31.2;31.6;0.0138;0.0997;2.56;0.00699;0;0;52;0;0;-2147483648%;-2147483648%;0;0;-2147483648%;-2147483648%;8.8e+12;8.8e+12;-2147483648%;-2147483648%;8.8e+12;8.8e+12;-2147483648%;-2147483648%;1.13;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;25.8;28.6;2.76 ;4.34 ;0.0124;0.661;0.0187;1;0.0122;0.0672;0.818;0.636;0.0535;0.0505;1.87;0;0;0;48;2300000;1.16;1.16;1;1;31.2;31.6;0.0138;0.0997;2.56;0.00699;100;0;0;0;54;2300000;0.00247;0.647;0.00382;1;0.00758;0.0135;0.438;0.584;0.163;0.04;0.382;0;0;0;56;2300000;
2017-5-4;10:3:15;0.401;1.18;0.34;1;31.7;32.3;0.0165;0.103;2.55;0.00843;0;0;2.64e+03;2.24e+03;2.19e+03;1.18;29.5;0.401;10;0;-nan;0;34;0;0;0;0;0;0;0;54.3;7.11;0.00622;0.595;0.0105;1;0.0151;0.0747;0.798;0.629;0.0592;0.0515;0;0;48;1.19;1.19;1;1;31.7;32.2;0.0147;0.1;2.6;0.00753;0;0;52;0;0;-2147483648%;-2147483648%;0;0;-2147483648%;-2147483648%;8.8e+12;8.8e+12;-2147483648%;-2147483648%;8.8e+12;8.8e+12;-2147483648%;-2147483648%;1.05;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;25.8;28.5;2.76 ;4.35 ;0.0101;0.583;0.0174;1;0.00836;0.0611;0.863;0.641;0.0395;0.0523;1.74;0;0;0;48;2300000;1.19;1.19;1;1;31.7;32.2;0.0147;0.1;2.6;0.00753;100;0;0;0;53;2300000;0.00232;0.654;0.00354;1;0.00673;0.0136;0.507;0.566;0.156;0.0477;0.354;0;0;0;56;2300000;
2017-5-4;10:3:16;0.399;1.17;0.34;1;31.4;31.9;0.0165;0.115;2.52;0.00832;0;0;2.63e+03;2.24e+03;2.19e+03;1.17;29.3;0.399;9.97;0;-nan;0;34;0;0;0;0;0;0;0;54.4;7.18;0.00627;0.598;0.0105;1;0.016;0.0743;0.785;0.627;0.0627;0.0504;0;0;48;1.18;1.18;1;1;31.3;31.8;0.0147;0.112;2.57;0.00744;0;0;52;0;0;-2147483648%;-2147483648%;0;0;-2147483648%;-2147483648%;8.8e+12;8.8e+12;-2147483648%;-2147483648%;8.8e+12;8.8e+12;-2147483648%;-2147483648%;1.05;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;25.8;28.6;2.76 ;4.41 ;0.00995;0.588;0.0169;1;0.00767;0.06;0.872;0.639;0.0372;0.0534;1.69;0;0;0;48;2300000;1.18;1.18;1;1;31.3;31.8;0.0147;0.112;2.57;0.00744;100;0;0;0;54;2300000;0.00259;0.64;0.00404;1;0.00835;0.0143;0.416;0.563;0.169;0.0382;0.404;0;0;0;56;2300000;
2017-5-4;10:3:17;0.37;1.09;0.34;1;29.9;30.4;0.0158;0.116;2.4;0.00762;0;0;2.44e+03;2.24e+03;2.19e+03;1.09;27.2;0.37;9.25;0;-nan;0;34;0;0;0;0;0;0;0;54.2;7;0.00632;0.598;0.0106;1;0.0164;0.0767;0.786;0.623;0.0638;0.0514;0;0;48;1.1;1.1;1;1;29.9;30.3;0.0138;0.113;2.45;0.00669;0;0;51;0;0;-2147483648%;-2147483648%;0;0;-2147483648%;-2147483648%;8.8e+12;8.8e+12;-2147483648%;-2147483648%;8.8e+12;8.8e+12;-2147483648%;-2147483648%;1.06;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;25.8;28.4;2.77 ;4.23 ;0.0102;0.588;0.0173;1;0.0084;0.0621;0.865;0.636;0.0398;0.0534;1.73;0;0;0;48;2300000;1.1;1.1;1;1;29.9;30.3;0.0138;0.113;2.45;0.00669;100;0;0;0;53;2300000;0.00247;0.643;0.00384;1;0.00805;0.0146;0.451;0.554;0.172;0.0426;0.385;0;0;0;55;2300000;
