
 Intel(r) Performance Counter Monitor V2.1 (2012-05-31 14:40:57 +0200 ID=2d18fd5)

 Copyright (c) 2009-2012 Intel Corporation

Num (logical) cores: 3
Num sockets: 2
Threads per core: 1
Core PMU (perfmon) version: 3
Number of core PMU generic (programmable) counters: 8
Width of generic (programmable) counters: 48 bits
Number of core PMU fixed counters: 3
Width of fixed counters: 48 bits
Nominal core frequency: 2300000000 Hz

Detected processor(s) with Intel(r) microarchitecture codename Sandy Bridge-EP/Jaketown

System;;;;;;;;;;;;;;;;;;;;;;;;System Core C-States;;;;System Pack C-States;;;;;;Socket0;;;;;;;;;;;;;Socket1;;;;;;;;;;;;;SKT0dataIn;;SKT0dataIn (percent);;SKT1dataIn;;SKT1dataIn (percent);;SKT0trafficOut;;SKT0trafficOut (percent);;SKT1trafficOut;;SKT1trafficOut (percent);;SKT0 Core C-State;;;;SKT0 Package C-State;;;;SKT1 Core C-State;;;;SKT1 Package C-State;;;;Proc Energy (Joules);;DRAM Energy (Joules);;Core0 (Socket 0);;;;;;;;;;;;;;;Core1 (Socket 1);;;;;;;;;;;;;;;Core2 (Socket 0);;;;;;;;;;;;;;;
Date;Time;EXEC;IPC;FREQ;AFREQ;L3MISS;L2MISS;L3HIT;L2HIT;L3CLK;L2CLK;READ;WRITE;INST;ACYC;TIME(ticks);PhysIPC;PhysIPC%;INSTnom;INSTnom%;TotalQPIin;QPItoMC;TotalQPIout;C0res%;C3res%;C6res%;C7res%;C2res%;C3res%;C6res%;C7res%;Proc Energy (Joules);DRAM Energy (Joules);EXEC;IPC;FREQ;AFREQ;L3MISS;L2MISS;L3HIT;L2HIT;L3CLK;L2CLK;READ;WRITE;TEMP;EXEC;IPC;FREQ;AFREQ;L3MISS;L2MISS;L3HIT;L2HIT;L3CLK;L2CLK;READ;WRITE;TEMP;QPI0;QPI1;QPI0;QPI1;QPI0;QPI1;QPI0;QPI1;QPI0;QPI1;QPI0;QPI1;QPI0;QPI1;QPI0;QPI1;C0res%;C3res%;C6res%;C7res%;C2res%;C3res%;C6res%;C7res%;C0res%;C3res%;C6res%;C7res%;C2res%;C3res%;C6res%;C7res%;SKT0;SKT1;SKT0;SKT1;EXEC;IPC;FREQ;AFREQ;L3MISS;L2MISS;L3HIT;L2HIT;L3CLK;L2CLK;C0res%;C3res%;C6res%;C7res%;TEMP;FFREQ;EXEC;IPC;FREQ;AFREQ;L3MISS;L2MISS;L3HIT;L2HIT;L3CLK;L2CLK;C0res%;C3res%;C6res%;C7res%;TEMP;FFREQ;EXEC;IPC;FREQ;AFREQ;L3MISS;L2MISS;L3HIT;L2HIT;L3CLK;L2CLK;C0res%;C3res%;C6res%;C7res%;TEMP;FFREQ;
2017-5-4;9:46:40;0.627;1.84;0.34;1;9.1;9.5;0.0423;0.473;0.73;0.00639;0;0;4.13e+03;2.24e+03;2.19e+03;1.84;46.1;0.627;15.7;0;-nan;0;34;0;0;0;0;0;0;0;53.5;5.98;0.00647;0.595;0.0109;1;0.0274;0.142;0.807;0.476;0.103;0.0894;0;0;48;1.87;1.87;1;1;9.07;9.36;0.0307;0.473;0.744;0.00458;0;0;51;0;0;-2147483648%;-2147483648%;0;0;-2147483648%;-2147483648%;8.8e+12;8.8e+12;-2147483648%;-2147483648%;8.8e+12;8.8e+12;-2147483648%;-2147483648%;1.09;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;25.7;27.8;2.76 ;3.22 ;0.00224;0.583;0.00384;1;0.0155;0.0207;0.25;0.481;0.332;0.0362;0.384;0;0;0;48;2300000;1.87;1.87;1;1;9.07;9.36;0.0307;0.473;0.744;0.00458;100;0;0;0;53;2300000;0.0107;0.597;0.0179;1;0.0118;0.121;0.902;0.475;0.0541;0.101;1.79;0;0;0;56;2300000;
2017-5-4;9:46:41;0.638;1.88;0.34;1;8.94;9.21;0.0293;0.489;0.719;0.00433;0;0;4.2e+03;2.24e+03;2.19e+03;1.88;46.9;0.638;16;0;-nan;0;34;0;0;0;0;0;0;0;53.4;5.98;0.00602;0.596;0.0101;1;0.0147;0.128;0.885;0.489;0.0598;0.0954;0;0;48;1.9;1.9;1;1;8.92;9.08;0.0172;0.489;0.732;0.00249;0;0;52;0;0;-2147483648%;-2147483648%;0;0;-2147483648%;-2147483648%;8.8e+12;8.8e+12;-2147483648%;-2147483648%;8.8e+12;8.8e+12;-2147483648%;-2147483648%;1.01;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;25.7;27.7;2.78 ;3.2 ;0.00159;0.6;0.00265;1;0.00593;0.00967;0.387;0.566;0.183;0.0434;0.265;0;0;0;48;2300000;1.9;1.9;1;1;8.92;9.08;0.0172;0.489;0.732;0.00249;100;0;0;0;54;2300000;0.0105;0.595;0.0176;1;0.00878;0.119;0.926;0.482;0.0411;0.103;1.76;0;0;0;56;2300000;
2017-5-4;9:46:42;0.59;1.74;0.34;1;8.38;8.92;0.0614;0.47;0.674;0.00869;0;0;3.88e+03;2.24e+03;2.19e+03;1.74;43.4;0.59;14.7;0;-nan;0;34;0;0;0;0;0;0;0;53.4;5.98;0.00602;0.601;0.01;1;0.0127;0.124;0.897;0.493;0.0522;0.0947;0;0;48;1.76;1.76;1;1;8.37;8.8;0.0496;0.469;0.686;0.00696;0;0;52;0;0;-2147483648%;-2147483648%;0;0;-2147483648%;-2147483648%;8.8e+12;8.8e+12;-2147483648%;-2147483648%;8.8e+12;8.8e+12;-2147483648%;-2147483648%;1;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;25.7;27.7;2.77 ;3.21 ;0.0018;0.594;0.00302;1;0.00605;0.0102;0.406;0.585;0.164;0.0408;0.302;0;0;0;48;2300000;1.76;1.76;1;1;8.37;8.8;0.0496;0.469;0.687;0.00696;100;0;0;0;53;2300000;0.0102;0.602;0.017;1;0.0067;0.114;0.941;0.483;0.0323;0.104;1.7;0;0;0;56;2300000;
2017-5-4;9:46:43;0.629;1.85;0.34;1;8.82;9.23;0.0446;0.49;0.71;0.00656;0;0;4.14e+03;2.24e+03;2.19e+03;1.85;46.3;0.629;15.7;0;-nan;0;34;0;0;0;0;0;0;0;53.5;6;0.00595;0.602;0.00988;1;0.0136;0.124;0.89;0.491;0.0566;0.0947;0;0;49;1.88;1.88;1;1;8.81;9.11;0.0332;0.49;0.723;0.00482;0;0;52;0;0;-2147483648%;-2147483648%;0;0;-2147483648%;-2147483648%;8.8e+12;8.8e+12;-2147483648%;-2147483648%;8.8e+12;8.8e+12;-2147483648%;-2147483648%;0.988;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;25.7;27.8;2.78 ;3.22 ;0.00158;0.614;0.00257;1;0.00517;0.00868;0.404;0.6;0.165;0.043;0.257;0;0;0;49;2300000;1.88;1.88;1;1;8.81;9.11;0.0332;0.49;0.723;0.00482;100;0;0;0;53;2300000;0.0103;0.6;0.0172;1;0.00847;0.115;0.926;0.481;0.0404;0.102;1.72;0;0;0;56;2300000;
2017-5-4;9:46:44;0.654;1.92;0.34;1;9.35;9.68;0.0333;0.508;0.752;0.00515;0;0;4.3e+03;2.24e+03;2.19e+03;1.92;48.1;0.654;16.3;0;-nan;0;34;0;0;0;0;0;0;0;53.5;6.01;0.00618;0.595;0.0104;1;0.0164;0.128;0.872;0.493;0.0648;0.092;0;0;48;1.95;1.95;1;1;9.34;9.55;0.022;0.508;0.766;0.00335;0;0;52;0;0;-2147483648%;-2147483648%;0;0;-2147483648%;-2147483648%;8.8e+12;8.8e+12;-2147483648%;-2147483648%;8.8e+12;8.8e+12;-2147483648%;-2147483648%;1.04;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;25.7;27.8;2.77 ;3.23 ;0.00197;0.599;0.00329;1;0.00713;0.0115;0.379;0.564;0.178;0.0392;0.329;0;0;0;48;2300000;1.95;1.95;1;1;9.34;9.55;0.022;0.508;0.766;0.00335;100;0;0;0;53;2300000;0.0104;0.595;0.0175;1;0.00928;0.117;0.921;0.485;0.0436;0.102;1.75;0;0;0;56;2300000;
2017-5-4;9:46:45;0.572;1.68;0.34;1;8.93;9.28;0.0373;0.456;0.719;0.00554;0;0;3.77e+03;2.24e+03;2.19e+03;1.68;42.1;0.572;14.3;0;-nan;0;34;0;0;0;0;0;0;0;53.5;5.97;0.00593;0.598;0.00992;1;0.0104;0.0935;0.889;0.571;0.0428;0.0728;0;0;48;1.7;1.7;1;1;8.92;9.19;0.0287;0.454;0.732;0.00421;0;0;51;0;0;-2147483648%;-2147483648%;0;0;-2147483648%;-2147483648%;8.8e+12;8.8e+12;-2147483648%;-2147483648%;8.8e+12;8.8e+12;-2147483648%;-2147483648%;0.992;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;25.7;27.7;2.77 ;3.2 ;0.0063;0.598;0.0105;1;0.0042;0.0348;0.879;0.655;0.0327;0.052;1.05;0;0;0;48;2300000;1.7;1.7;1;1;8.92;9.19;0.0287;0.454;0.732;0.00421;100;0;0;0;54;2300000;0.00555;0.598;0.00929;1;0.00616;0.0586;0.895;0.498;0.0544;0.0964;0.929;0;0;0;56;2300000;
2017-5-4;9:46:46;0.626;1.84;0.34;1;8.79;9.08;0.0314;0.453;0.707;0.00459;0;0;4.12e+03;2.24e+03;2.19e+03;1.84;46;0.626;15.6;0;-nan;0;34;0;0;0;0;0;0;0;53.4;5.93;0.00614;0.602;0.0102;1;0.0156;0.0733;0.787;0.626;0.0629;0.0514;0;0;48;1.86;1.87;1;1;8.78;9.01;0.0253;0.45;0.72;0.00363;0;0;52;0;0;-2147483648%;-2147483648%;0;0;-2147483648%;-2147483648%;8.8e+12;8.8e+12;-2147483648%;-2147483648%;8.8e+12;8.8e+12;-2147483648%;-2147483648%;1.02;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;25.7;27.7;2.76 ;3.17 ;0.0101;0.599;0.0169;1;0.00789;0.0605;0.87;0.639;0.0384;0.0539;1.69;0;0;0;48;2300000;1.87;1.87;1;1;8.78;9.01;0.0253;0.45;0.72;0.00363;100;0;0;0;52;2300000;0.00218;0.619;0.00351;1;0.00773;0.0127;0.393;0.542;0.18;0.0391;0.352;0;0;0;56;2300000;
2017-5-4;9:46:47;0.626;1.84;0.34;1;8.79;9.18;0.0422;0.497;0.708;0.00618;0;0;4.12e+03;2.24e+03;2.19e+03;1.84;46.1;0.626;15.7;0;-nan;0;34;0;0;0;0;0;0;0;53.5;5.99;0.00582;0.605;0.00963;1;0.0126;0.0692;0.818;0.634;0.0537;0.053;0;0;49;1.87;1.87;1;1;8.78;9.11;0.0363;0.495;0.72;0.00528;0;0;51;0;0;-2147483648%;-2147483648%;0;0;-2147483648%;-2147483648%;8.8e+12;8.8e+12;-2147483648%;-2147483648%;8.8e+12;8.8e+12;-2147483648%;-2147483648%;0.963;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;25.7;27.8;2.77 ;3.21 ;0.0101;0.601;0.0167;1;0.00802;0.0605;0.867;0.64;0.0393;0.0538;1.67;0;0;0;49;2300000;1.87;1.87;1;1;8.78;9.11;0.0363;0.495;0.72;0.00528;100;0;0;0;53;2300000;0.00158;0.63;0.00252;1;0.00457;0.0087;0.474;0.582;0.149;0.0481;0.252;0;0;0;56;2300000;
2017-5-4;9:46:48;0.659;1.94;0.34;1;8.99;9.26;0.0294;0.525;0.722;0.00438;0;0;4.34e+03;2.24e+03;2.19e+03;1.94;48.4;0.659;16.5;0;-nan;0;34;0;0;0;0;0;0;0;53.4;5.99;0.00685;0.644;0.0106;1;0.0182;0.0763;0.761;0.62;0.0703;0.0497;0;0;48;1.96;1.96;1;1;8.97;9.19;0.0233;0.524;0.736;0.00341;0;0;51;0;0;-2147483648%;-2147483648%;0;0;-2147483648%;-2147483648%;8.8e+12;8.8e+12;-2147483648%;-2147483648%;8.8e+12;8.8e+12;-2147483648%;-2147483648%;1.06;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;25.7;27.7;2.77 ;3.23 ;0.0102;0.599;0.017;1;0.00907;0.0615;0.853;0.635;0.0437;0.0532;1.7;0;0;0;48;2300000;1.96;1.96;1;1;8.97;9.19;0.0233;0.524;0.736;0.00341;100;0;0;0;52;2300000;0.00349;0.821;0.00425;1;0.00917;0.0148;0.382;0.537;0.177;0.0355;0.425;0;0;0;55;2300000;
2017-5-4;9:46:49;0.582;1.71;0.34;1;8.63;8.88;0.0282;0.5;0.693;0.00404;0;0;3.83e+03;2.24e+03;2.19e+03;1.71;42.8;0.582;14.6;0;-nan;0;34;0;0;0;0;0;0;0;53.5;5.94;0.00658;0.607;0.0108;1;0.023;0.0844;0.727;0.604;0.0871;0.0513;0;0;48;1.73;1.73;1;1;8.6;8.79;0.0215;0.498;0.706;0.00302;0;0;51;0;0;-2147483648%;-2147483648%;0;0;-2147483648%;-2147483648%;8.8e+12;8.8e+12;-2147483648%;-2147483648%;8.8e+12;8.8e+12;-2147483648%;-2147483648%;1.08;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;25.7;27.7;2.75 ;3.18 ;0.0103;0.608;0.017;1;0.0082;0.0605;0.864;0.638;0.0397;0.0534;1.7;0;0;0;48;2300000;1.73;1.73;1;1;8.6;8.79;0.0215;0.498;0.706;0.00302;100;0;0;0;52;2300000;0.00284;0.604;0.0047;1;0.0148;0.0239;0.381;0.48;0.258;0.0435;0.47;0;0;0;56;2300000;
2017-5-4;9:46:50;0.599;1.76;0.34;1;8.49;8.81;0.0365;0.509;0.683;0.00516;0;0;3.94e+03;2.24e+03;2.19e+03;1.76;44;0.599;15;0;-nan;0;34;0;0;0;0;0;0;0;53.5;5.98;0.00607;0.604;0.0101;1;0.0142;0.0726;0.804;0.629;0.0581;0.0526;0;0;48;1.78;1.78;1;1;8.48;8.74;0.0301;0.508;0.696;0.0042;0;0;51;0;0;-2147483648%;-2147483648%;0;0;-2147483648%;-2147483648%;8.8e+12;8.8e+12;-2147483648%;-2147483648%;8.8e+12;8.8e+12;-2147483648%;-2147483648%;1.01;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;25.7;27.8;2.77 ;3.21 ;0.0101;0.6;0.0169;1;0.00775;0.0608;0.872;0.641;0.0376;0.054;1.69;0;0;0;48;2300000;1.78;1.78;1;1;8.48;8.74;0.0301;0.508;0.696;0.0042;100;0;0;0;53;2300000;0.002;0.625;0.0032;1;0.00649;0.0119;0.453;0.554;0.166;0.0449;0.321;0;0;0;56;2300000;
2017-5-4;9:46:51;0.563;1.66;0.34;1;9.15;9.46;0.032;0.5;0.736;0.00485;0;0;3.71e+03;2.24e+03;2.19e+03;1.66;41.4;0.563;14.1;0;-nan;0;34;0;0;0;0;0;0;0;53.5;6.01;0.00614;0.605;0.0101;1;0.0153;0.0723;0.789;0.634;0.0619;0.0513;0;0;48;1.68;1.68;1;1;9.14;9.38;0.0261;0.498;0.75;0.00391;0;0;52;0;0;-2147483648%;-2147483648%;0;0;-2147483648%;-2147483648%;8.8e+12;8.8e+12;-2147483648%;-2147483648%;8.8e+12;8.8e+12;-2147483648%;-2147483648%;1.01;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;25.7;27.8;2.77 ;3.23 ;0.0102;0.601;0.0169;1;0.00802;0.0607;0.868;0.645;0.039;0.0538;1.69;0;0;0;48;2300000;1.68;1.68;1;1;9.14;9.38;0.0261;0.498;0.75;0.00391;100;0;0;0;53;2300000;0.00212;0.626;0.00338;1;0.00727;0.0117;0.376;0.567;0.176;0.0387;0.338;0;0;0;55;2300000;
2017-5-4;9:46:52;0.594;1.75;0.34;1;8.96;9.3;0.0363;0.487;0.721;0.0054;0;0;3.91e+03;2.24e+03;2.19e+03;1.75;43.7;0.594;14.8;0;-nan;0;34;0;0;0;0;0;0;0;53.6;6;0.00607;0.603;0.0101;1;0.0149;0.0727;0.795;0.632;0.0607;0.052;0;0;48;1.77;1.77;1;1;8.94;9.22;0.0303;0.485;0.734;0.00446;0;0;51;0;0;-2147483648%;-2147483648%;0;0;-2147483648%;-2147483648%;8.8e+12;8.8e+12;-2147483648%;-2147483648%;8.8e+12;8.8e+12;-2147483648%;-2147483648%;1.01;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;25.7;27.8;2.77 ;3.23 ;0.0101;0.598;0.0169;1;0.00818;0.061;0.866;0.643;0.0396;0.0536;1.69;0;0;0;48;2300000;1.77;1.77;1;1;8.94;9.22;0.0303;0.485;0.734;0.00446;100;0;0;0;52;2300000;0.002;0.627;0.0032;1;0.00673;0.0117;0.427;0.559;0.173;0.0433;0.32;0;0;0;56;2300000;
2017-5-4;9:46:53;0.56;1.65;0.34;1;8.23;8.52;0.0338;0.528;0.662;0.00462;0;0;3.69e+03;2.24e+03;2.19e+03;1.65;41.2;0.56;14;0;-nan;0;34;0;0;0;0;0;0;0;53.5;5.91;0.00601;0.61;0.00986;1;0.0135;0.0712;0.81;0.633;0.0563;0.0528;0;0;48;1.67;1.67;1;1;8.22;8.45;0.0272;0.527;0.674;0.00367;0;0;51;0;0;-2147483648%;-2147483648%;0;0;-2147483648%;-2147483648%;8.8e+12;8.8e+12;-2147483648%;-2147483648%;8.8e+12;8.8e+12;-2147483648%;-2147483648%;0.986;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;25.7;27.7;2.77 ;3.14 ;0.0103;0.607;0.0169;1;0.00832;0.0609;0.863;0.64;0.0403;0.0533;1.69;0;0;0;48;2300000;1.67;1.67;1;1;8.22;8.45;0.0272;0.527;0.674;0.00367;100;0;0;0;52;2300000;0.00175;0.626;0.00279;1;0.00522;0.0104;0.496;0.586;0.153;0.0494;0.279;0;0;0;56;2300000;
2017-5-4;9:46:54;0.603;1.77;0.34;1;9.13;9.5;0.0387;0.491;0.734;0.00587;0;0;3.97e+03;2.24e+03;2.19e+03;1.77;44.3;0.603;15.1;0;-nan;0;34;0;0;0;0;0;0;0;53.6;6.01;0.00609;0.603;0.0101;1;0.0117;0.0919;0.872;0.564;0.0476;0.0696;0;0;48;1.8;1.8;1;1;9.12;9.4;0.0306;0.49;0.748;0.00458;0;0;52;0;0;-2147483648%;-2147483648%;0;0;-2147483648%;-2147483648%;8.8e+12;8.8e+12;-2147483648%;-2147483648%;8.8e+12;8.8e+12;-2147483648%;-2147483648%;1.01;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;25.8;27.8;2.79 ;3.22 ;0.00651;0.603;0.0108;1;0.00543;0.0365;0.851;0.639;0.0413;0.052;1.08;0;0;0;48;2300000;1.8;1.8;1;1;9.12;9.4;0.0306;0.49;0.748;0.00458;100;0;0;0;53;2300000;0.00567;0.603;0.0094;1;0.00629;0.0553;0.886;0.495;0.0549;0.0898;0.94;0;0;0;55;2300000;
2017-5-4;9:46:55;0.563;1.65;0.34;1;8.83;9.22;0.0425;0.502;0.709;0.00625;0;0;3.7e+03;2.24e+03;2.19e+03;1.65;41.3;0.563;14.1;0;-nan;0;34;0;0;0;0;0;0;0;53.6;5.96;0.00619;0.592;0.0105;1;0.0161;0.129;0.875;0.493;0.0633;0.0925;0;0;48;1.68;1.68;1;1;8.81;9.09;0.0306;0.502;0.723;0.00444;0;0;51;0;0;-2147483648%;-2147483648%;0;0;-2147483648%;-2147483648%;8.8e+12;8.8e+12;-2147483648%;-2147483648%;8.8e+12;8.8e+12;-2147483648%;-2147483648%;1.05;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;25.8;27.8;2.77 ;3.2 ;0.00197;0.6;0.00329;1;0.00719;0.0117;0.385;0.573;0.179;0.041;0.329;0;0;0;48;2300000;1.68;1.68;1;1;8.81;9.09;0.0306;0.502;0.723;0.00444;100;0;0;0;53;2300000;0.0104;0.59;0.0176;1;0.00896;0.118;0.924;0.483;0.0417;0.102;1.76;0;0;0;56;2300000;
2017-5-4;9:46:56;0.597;1.76;0.34;1;8.42;8.82;0.0447;0.498;0.678;0.00628;0;0;3.93e+03;2.24e+03;2.19e+03;1.76;43.9;0.597;14.9;0;-nan;0;34;0;0;0;0;0;0;0;53.6;6.02;0.00582;0.595;0.00978;1;0.0119;0.124;0.904;0.493;0.0499;0.0969;0;0;48;1.78;1.78;1;1;8.41;8.7;0.0325;0.498;0.69;0.00451;0;0;51;0;0;-2147483648%;-2147483648%;0;0;-2147483648%;-2147483648%;8.8e+12;8.8e+12;-2147483648%;-2147483648%;8.8e+12;8.8e+12;-2147483648%;-2147483648%;0.978;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;25.7;27.8;2.78 ;3.24 ;0.00136;0.59;0.0023;1;0.00371;0.0076;0.512;0.597;0.132;0.0503;0.231;0;0;0;48;2300000;1.78;1.78;1;1;8.41;8.7;0.0325;0.498;0.69;0.00451;100;0;0;0;53;2300000;0.0103;0.596;0.0173;1;0.00818;0.116;0.93;0.484;0.0389;0.103;1.73;0;0;0;55;2300000;
2017-5-4;9:46:57;0.553;1.62;0.34;1;8.59;8.96;0.0409;0.512;0.691;0.00584;0;0;3.64e+03;2.24e+03;2.19e+03;1.62;40.6;0.553;13.8;0;-nan;0;34;0;0;0;0;0;0;0;53.5;5.98;0.00619;0.602;0.0103;1;0.0154;0.128;0.88;0.494;0.0615;0.0932;0;0;48;1.65;1.65;1;1;8.58;8.83;0.0287;0.512;0.704;0.00405;0;0;51;0;0;-2147483648%;-2147483648%;0;0;-2147483648%;-2147483648%;8.8e+12;8.8e+12;-2147483648%;-2147483648%;8.8e+12;8.8e+12;-2147483648%;-2147483648%;1.03;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;25.8;27.8;2.78 ;3.2 ;0.00189;0.607;0.00311;1;0.00597;0.0105;0.429;0.595;0.157;0.0418;0.312;0;0;0;48;2300000;1.65;1.65;1;1;8.58;8.83;0.0287;0.512;0.704;0.00405;100;0;0;0;53;2300000;0.0105;0.601;0.0175;1;0.00944;0.118;0.92;0.483;0.0443;0.102;1.75;0;0;0;56;2300000;
2017-5-4;9:46:58;0.601;1.77;0.34;1;8.57;8.99;0.0467;0.497;0.689;0.00667;0;0;3.96e+03;2.24e+03;2.19e+03;1.77;44.2;0.601;15;0;-nan;0;34;0;0;0;0;0;0;0;53.6;5.97;0.00601;0.593;0.0101;1;0.0166;0.13;0.872;0.486;0.0671;0.0948;0;0;48;1.79;1.79;1;1;8.55;8.86;0.0346;0.497;0.702;0.00489;0;0;52;0;0;-2147483648%;-2147483648%;0;0;-2147483648%;-2147483648%;8.8e+12;8.8e+12;-2147483648%;-2147483648%;8.8e+12;8.8e+12;-2147483648%;-2147483648%;1.01;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;25.7;27.8;2.76 ;3.21 ;0.00167;0.592;0.00283;1;0.00553;0.00976;0.433;0.576;0.16;0.0441;0.283;0;0;0;48;2300000;1.79;1.79;1;1;8.55;8.86;0.0346;0.497;0.702;0.00489;100;0;0;0;52;2300000;0.0103;0.594;0.0174;1;0.011;0.12;0.908;0.477;0.0519;0.103;1.74;0;0;0;56;2300000;
2017-5-4;9:46:59;0.658;1.94;0.34;1;5.39;6.11;0.118;0.607;0.433;0.0114;0;0;4.33e+03;2.24e+03;2.19e+03;1.94;48.4;0.658;16.5;0;-nan;0;34;0;0;0;0;0;0;0;53.7;6.07;0.00608;0.599;0.0102;1;0.0124;0.125;0.901;0.497;0.05;0.0942;0;0;48;1.96;1.96;1;1;5.38;5.99;0.102;0.609;0.441;0.00977;0;0;51;0;0;-2147483648%;-2147483648%;0;0;-2147483648%;-2147483648%;8.8e+12;8.8e+12;-2147483648%;-2147483648%;8.8e+12;8.8e+12;-2147483648%;-2147483648%;1.02;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;25.8;27.9;2.77 ;3.3 ;0.00178;0.606;0.00294;1;0.00643;0.0103;0.377;0.578;0.18;0.0413;0.294;0;0;0;48;2300000;1.96;1.96;1;1;5.38;5.99;0.102;0.609;0.441;0.00977;100;0;0;0;52;2300000;0.0104;0.598;0.0174;1;0.00594;0.114;0.948;0.489;0.0281;0.103;1.74;0;0;0;55;2300000;
2017-5-4;9:47:0;0.672;1.97;0.34;1;3.26;4.29;0.241;0.712;0.261;0.0163;0;0;4.42e+03;2.24e+03;2.19e+03;1.97;49.3;0.672;16.8;0;-nan;0;34;0;0;0;0;0;0;0;53.9;6.16;0.00634;0.587;0.0108;1;0.024;0.139;0.827;0.48;0.0911;0.0905;0;0;48;2;2;1;1;3.23;4.15;0.221;0.716;0.265;0.0146;0;0;52;0;0;-2147483648%;-2147483648%;0;0;-2147483648%;-2147483648%;8.8e+12;8.8e+12;-2147483648%;-2147483648%;8.8e+12;8.8e+12;-2147483648%;-2147483648%;1.08;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;25.8;28.1;2.76 ;3.39 ;0.002;0.584;0.00342;1;0.00838;0.0134;0.374;0.563;0.201;0.0415;0.343;0;0;0;48;2300000;2;2;1;1;3.23;4.15;0.221;0.716;0.265;0.0146;100;0;0;0;53;2300000;0.0107;0.587;0.0182;1;0.0156;0.125;0.875;0.469;0.0704;0.0997;1.82;0;0;0;55;2300000;
2017-5-4;9:47:1;0.586;1.72;0.34;1;9.51;9.81;0.0306;0.455;0.764;0.00481;0;0;3.86e+03;2.24e+03;2.19e+03;1.72;43.1;0.586;14.7;0;-nan;0;34;0;0;0;0;0;0;0;53.5;5.99;0.00621;0.596;0.0104;1;0.0166;0.13;0.872;0.49;0.0653;0.0927;0;0;48;1.75;1.75;1;1;9.49;9.68;0.0193;0.454;0.779;0.00298;0;0;51;0;0;-2147483648%;-2147483648%;0;0;-2147483648%;-2147483648%;8.8e+12;8.8e+12;-2147483648%;-2147483648%;8.8e+12;8.8e+12;-2147483648%;-2147483648%;1.04;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;25.8;27.7;2.78 ;3.21 ;0.002;0.603;0.00331;1;0.00788;0.0119;0.337;0.552;0.195;0.0373;0.332;0;0;0;48;2300000;1.75;1.75;1;1;9.49;9.68;0.0193;0.454;0.779;0.00298;100;0;0;0;53;2300000;0.0104;0.594;0.0175;1;0.00872;0.118;0.926;0.482;0.0408;0.103;1.75;0;0;0;55;2300000;
2017-5-4;9:47:2;0.59;1.74;0.34;1;11.1;11.5;0.0304;0.419;0.896;0.00558;0;0;3.88e+03;2.24e+03;2.19e+03;1.74;43.4;0.59;14.7;0;-nan;0;34;0;0;0;0;0;0;0;53.5;6.06;0.00583;0.595;0.00979;1;0.0122;0.0993;0.877;0.546;0.0512;0.0768;0;0;48;1.76;1.76;1;1;11.1;11.4;0.023;0.418;0.912;0.00418;0;0;52;0;0;-2147483648%;-2147483648%;0;0;-2147483648%;-2147483648%;8.8e+12;8.8e+12;-2147483648%;-2147483648%;8.8e+12;8.8e+12;-2147483648%;-2147483648%;0.979;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;25.8;27.8;2.76 ;3.3 ;0.0053;0.59;0.00898;1;0.00581;0.0313;0.815;0.633;0.0531;0.0519;0.898;0;0;0;48;2300000;1.76;1.76;1;1;11.1;11.4;0.023;0.418;0.912;0.00418;100;0;0;0;53;2300000;0.00636;0.599;0.0106;1;0.0064;0.068;0.906;0.49;0.0495;0.0978;1.06;0;0;0;55;2300000;
